"count","bin","cortex","gene","mouse","cell_num","hemisphere","age"
0,80,"cortex","Bcl11b","1","1437","left","12"
0,72,"cortex","Bcl11b","1","1438","left","12"
1,75,"cortex","Bcl11b","1","1439","left","12"
0,77,"cortex","Bcl11b","1","1440","left","12"
0,73,"cortex","Bcl11b","1","1441","left","12"
0,71,"cortex","Bcl11b","1","1442","left","12"
0,75,"cortex","Bcl11b","1","1443","left","12"
1,93,"cortex","Bcl11b","1","1444","left","12"
0,94,"cortex","Bcl11b","1","1445","left","12"
0,95,"cortex","Bcl11b","1","1446","left","12"
1,86,"cortex","Bcl11b","1","1447","left","12"
0,88,"cortex","Bcl11b","1","1448","left","12"
0,81,"cortex","Bcl11b","1","1449","left","12"
0,74,"cortex","Bcl11b","1","1450","left","12"
1,98,"cortex","Bcl11b","1","1451","left","12"
0,97,"cortex","Bcl11b","1","1456","left","12"
0,99,"cortex","Bcl11b","1","1457","left","12"
0,98,"cortex","Bcl11b","1","1460","left","12"
0,95,"cortex","Bcl11b","1","1461","left","12"
0,100,"cortex","Bcl11b","1","1462","left","12"
0,99,"cortex","Bcl11b","1","1463","left","12"
0,96,"cortex","Bcl11b","1","1465","left","12"
0,93,"cortex","Bcl11b","1","1466","left","12"
0,98,"cortex","Bcl11b","1","1468","left","12"
1,96,"cortex","Bcl11b","1","1469","left","12"
0,99,"cortex","Bcl11b","1","1470","left","12"
0,98,"cortex","Bcl11b","1","1471","left","12"
0,97,"cortex","Bcl11b","1","1472","left","12"
0,99,"cortex","Bcl11b","1","1473","left","12"
0,100,"cortex","Bcl11b","1","1474","left","12"
0,94,"cortex","Bcl11b","1","1475","left","12"
1,97,"cortex","Bcl11b","1","1477","left","12"
0,95,"cortex","Bcl11b","1","1479","left","12"
0,91,"cortex","Bcl11b","1","1481","left","12"
0,95,"cortex","Bcl11b","1","1482","left","12"
0,96,"cortex","Bcl11b","1","1483","left","12"
2,93,"cortex","Bcl11b","1","1484","left","12"
0,95,"cortex","Bcl11b","1","1485","left","12"
0,96,"cortex","Bcl11b","1","1486","left","12"
0,98,"cortex","Bcl11b","1","1487","left","12"
0,98,"cortex","Bcl11b","1","1490","left","12"
0,90,"cortex","Bcl11b","1","1491","left","12"
0,94,"cortex","Bcl11b","1","1493","left","12"
0,94,"cortex","Bcl11b","1","1495","left","12"
0,93,"cortex","Bcl11b","1","1496","left","12"
0,96,"cortex","Bcl11b","1","1498","left","12"
0,91,"cortex","Bcl11b","1","1501","left","12"
0,98,"cortex","Bcl11b","1","1503","left","12"
0,93,"cortex","Bcl11b","1","1504","left","12"
0,94,"cortex","Bcl11b","1","1507","left","12"
0,92,"cortex","Bcl11b","1","1509","left","12"
0,90,"cortex","Bcl11b","1","1511","left","12"
0,98,"cortex","Bcl11b","1","1513","left","12"
0,92,"cortex","Bcl11b","1","1515","left","12"
0,98,"cortex","Bcl11b","1","1516","left","12"
0,86,"cortex","Bcl11b","1","1517","left","12"
0,96,"cortex","Bcl11b","1","1518","left","12"
0,93,"cortex","Bcl11b","1","1521","left","12"
0,94,"cortex","Bcl11b","1","1522","left","12"
0,91,"cortex","Bcl11b","1","1523","left","12"
0,89,"cortex","Bcl11b","1","1524","left","12"
0,93,"cortex","Bcl11b","1","1525","left","12"
0,93,"cortex","Bcl11b","1","1526","left","12"
0,93,"cortex","Bcl11b","1","1527","left","12"
0,95,"cortex","Bcl11b","1","1528","left","12"
0,90,"cortex","Bcl11b","1","1529","left","12"
1,95,"cortex","Bcl11b","1","1531","left","12"
0,93,"cortex","Bcl11b","1","1532","left","12"
0,91,"cortex","Bcl11b","1","1537","left","12"
0,91,"cortex","Bcl11b","1","1538","left","12"
0,95,"cortex","Bcl11b","1","1539","left","12"
1,87,"cortex","Bcl11b","1","1540","left","12"
0,87,"cortex","Bcl11b","1","1541","left","12"
0,94,"cortex","Bcl11b","1","1542","left","12"
0,94,"cortex","Bcl11b","1","1543","left","12"
0,88,"cortex","Bcl11b","1","1545","left","12"
0,91,"cortex","Bcl11b","1","1547","left","12"
0,90,"cortex","Bcl11b","1","1548","left","12"
0,88,"cortex","Bcl11b","1","1550","left","12"
0,92,"cortex","Bcl11b","1","1551","left","12"
0,92,"cortex","Bcl11b","1","1553","left","12"
1,87,"cortex","Bcl11b","1","1554","left","12"
1,86,"cortex","Bcl11b","1","1555","left","12"
0,86,"cortex","Bcl11b","1","1556","left","12"
0,90,"cortex","Bcl11b","1","1557","left","12"
0,89,"cortex","Bcl11b","1","1559","left","12"
0,88,"cortex","Bcl11b","1","1560","left","12"
0,83,"cortex","Bcl11b","1","1564","left","12"
0,87,"cortex","Bcl11b","1","1566","left","12"
0,82,"cortex","Bcl11b","1","1567","left","12"
0,85,"cortex","Bcl11b","1","1568","left","12"
0,86,"cortex","Bcl11b","1","1570","left","12"
0,89,"cortex","Bcl11b","1","1571","left","12"
0,87,"cortex","Bcl11b","1","1573","left","12"
1,82,"cortex","Bcl11b","1","1574","left","12"
0,82,"cortex","Bcl11b","1","1575","left","12"
0,86,"cortex","Bcl11b","1","1576","left","12"
0,88,"cortex","Bcl11b","1","1577","left","12"
0,82,"cortex","Bcl11b","1","1578","left","12"
0,83,"cortex","Bcl11b","1","1579","left","12"
0,84,"cortex","Bcl11b","1","1580","left","12"
0,82,"cortex","Bcl11b","1","1581","left","12"
0,87,"cortex","Bcl11b","1","1585","left","12"
2,87,"cortex","Bcl11b","1","1588","left","12"
0,81,"cortex","Bcl11b","1","1590","left","12"
0,86,"cortex","Bcl11b","1","1591","left","12"
2,80,"cortex","Bcl11b","1","1592","left","12"
0,82,"cortex","Bcl11b","1","1595","left","12"
0,83,"cortex","Bcl11b","1","1599","left","12"
0,81,"cortex","Bcl11b","1","1600","left","12"
0,85,"cortex","Bcl11b","1","1601","left","12"
0,81,"cortex","Bcl11b","1","1603","left","12"
0,76,"cortex","Bcl11b","1","1605","left","12"
0,78,"cortex","Bcl11b","1","1606","left","12"
0,79,"cortex","Bcl11b","1","1607","left","12"
0,80,"cortex","Bcl11b","1","1608","left","12"
0,80,"cortex","Bcl11b","1","1609","left","12"
1,80,"cortex","Bcl11b","1","1612","left","12"
0,78,"cortex","Bcl11b","1","1613","left","12"
0,80,"cortex","Bcl11b","1","1615","left","12"
0,79,"cortex","Bcl11b","1","1616","left","12"
0,78,"cortex","Bcl11b","1","1620","left","12"
0,78,"cortex","Bcl11b","1","1621","left","12"
0,78,"cortex","Bcl11b","1","1623","left","12"
0,78,"cortex","Bcl11b","1","1625","left","12"
1,78,"cortex","Bcl11b","1","1627","left","12"
0,80,"cortex","Bcl11b","1","1628","left","12"
0,79,"cortex","Bcl11b","1","1629","left","12"
0,93,"cortex","Bcl11b","1","1631","left","12"
1,76,"cortex","Bcl11b","1","1633","left","12"
0,83,"cortex","Bcl11b","1","1638","left","12"
0,94,"cortex","Bcl11b","1","1639","left","12"
1,72,"cortex","Bcl11b","1","3793","left","12"
0,73,"cortex","Bcl11b","1","3795","left","12"
0,76,"cortex","Bcl11b","1","3797","left","12"
0,72,"cortex","Bcl11b","1","3799","left","12"
0,73,"cortex","Bcl11b","1","3800","left","12"
0,71,"cortex","Bcl11b","1","3803","left","12"
0,71,"cortex","Bcl11b","1","3804","left","12"
0,71,"cortex","Bcl11b","1","3807","left","12"
0,69,"cortex","Bcl11b","1","3811","left","12"
0,71,"cortex","Bcl11b","1","3813","left","12"
0,71,"cortex","Bcl11b","1","3816","left","12"
0,73,"cortex","Bcl11b","1","3819","left","12"
1,69,"cortex","Bcl11b","1","3820","left","12"
0,71,"cortex","Bcl11b","1","3821","left","12"
0,68,"cortex","Bcl11b","1","3825","left","12"
0,70,"cortex","Bcl11b","1","3827","left","12"
0,75,"cortex","Bcl11b","1","3828","left","12"
1,71,"cortex","Bcl11b","1","3829","left","12"
0,69,"cortex","Bcl11b","1","3831","left","12"
0,68,"cortex","Bcl11b","1","3832","left","12"
0,68,"cortex","Bcl11b","1","3834","left","12"
0,68,"cortex","Bcl11b","1","3836","left","12"
1,67,"cortex","Bcl11b","1","3838","left","12"
0,67,"cortex","Bcl11b","1","3840","left","12"
0,67,"cortex","Bcl11b","1","3841","left","12"
0,66,"cortex","Bcl11b","1","3845","left","12"
1,66,"cortex","Bcl11b","1","3846","left","12"
0,67,"cortex","Bcl11b","1","3847","left","12"
0,66,"cortex","Bcl11b","1","3848","left","12"
0,64,"cortex","Bcl11b","1","3851","left","12"
0,65,"cortex","Bcl11b","1","3852","left","12"
0,63,"cortex","Bcl11b","1","3855","left","12"
0,63,"cortex","Bcl11b","1","3859","left","12"
0,63,"cortex","Bcl11b","1","3861","left","12"
1,61,"cortex","Bcl11b","1","3862","left","12"
0,61,"cortex","Bcl11b","1","3863","left","12"
0,62,"cortex","Bcl11b","1","3866","left","12"
0,62,"cortex","Bcl11b","1","3868","left","12"
0,60,"cortex","Bcl11b","1","3870","left","12"
0,62,"cortex","Bcl11b","1","3871","left","12"
0,60,"cortex","Bcl11b","1","3873","left","12"
0,60,"cortex","Bcl11b","1","3874","left","12"
0,60,"cortex","Bcl11b","1","3876","left","12"
0,60,"cortex","Bcl11b","1","3877","left","12"
0,61,"cortex","Bcl11b","1","3879","left","12"
0,59,"cortex","Bcl11b","1","3881","left","12"
0,59,"cortex","Bcl11b","1","3882","left","12"
0,59,"cortex","Bcl11b","1","3883","left","12"
0,59,"cortex","Bcl11b","1","3884","left","12"
0,58,"cortex","Bcl11b","1","3885","left","12"
0,58,"cortex","Bcl11b","1","3886","left","12"
0,59,"cortex","Bcl11b","1","3887","left","12"
0,58,"cortex","Bcl11b","1","3890","left","12"
0,56,"cortex","Bcl11b","1","3891","left","12"
0,58,"cortex","Bcl11b","1","3893","left","12"
0,58,"cortex","Bcl11b","1","3894","left","12"
0,56,"cortex","Bcl11b","1","3897","left","12"
0,56,"cortex","Bcl11b","1","3898","left","12"
1,57,"cortex","Bcl11b","1","3899","left","12"
0,56,"cortex","Bcl11b","1","3900","left","12"
0,57,"cortex","Bcl11b","1","3902","left","12"
0,55,"cortex","Bcl11b","1","3903","left","12"
1,57,"cortex","Bcl11b","1","3906","left","12"
1,54,"cortex","Bcl11b","1","3907","left","12"
0,55,"cortex","Bcl11b","1","3909","left","12"
0,55,"cortex","Bcl11b","1","3910","left","12"
0,55,"cortex","Bcl11b","1","3912","left","12"
0,55,"cortex","Bcl11b","1","3914","left","12"
1,54,"cortex","Bcl11b","1","3916","left","12"
0,54,"cortex","Bcl11b","1","3917","left","12"
0,55,"cortex","Bcl11b","1","3918","left","12"
0,55,"cortex","Bcl11b","1","3921","left","12"
0,54,"cortex","Bcl11b","1","3922","left","12"
0,52,"cortex","Bcl11b","1","3924","left","12"
0,54,"cortex","Bcl11b","1","3925","left","12"
1,53,"cortex","Bcl11b","1","3926","left","12"
0,53,"cortex","Bcl11b","1","3927","left","12"
1,53,"cortex","Bcl11b","1","3929","left","12"
1,52,"cortex","Bcl11b","1","3930","left","12"
0,52,"cortex","Bcl11b","1","3931","left","12"
0,52,"cortex","Bcl11b","1","3932","left","12"
0,51,"cortex","Bcl11b","1","3936","left","12"
0,52,"cortex","Bcl11b","1","3938","left","12"
0,52,"cortex","Bcl11b","1","3940","left","12"
0,51,"cortex","Bcl11b","1","3942","left","12"
0,51,"cortex","Bcl11b","1","3945","left","12"
0,50,"cortex","Bcl11b","1","3950","left","12"
0,51,"cortex","Bcl11b","1","3951","left","12"
1,50,"cortex","Bcl11b","1","3955","left","12"
0,49,"cortex","Bcl11b","1","3956","left","12"
0,50,"cortex","Bcl11b","1","3957","left","12"
0,49,"cortex","Bcl11b","1","3958","left","12"
0,50,"cortex","Bcl11b","1","3959","left","12"
0,49,"cortex","Bcl11b","1","3961","left","12"
0,49,"cortex","Bcl11b","1","3964","left","12"
0,48,"cortex","Bcl11b","1","3967","left","12"
0,48,"cortex","Bcl11b","1","3968","left","12"
1,49,"cortex","Bcl11b","1","3969","left","12"
0,48,"cortex","Bcl11b","1","3970","left","12"
0,48,"cortex","Bcl11b","1","3971","left","12"
1,48,"cortex","Bcl11b","1","3974","left","12"
2,47,"cortex","Bcl11b","1","3975","left","12"
0,47,"cortex","Bcl11b","1","3976","left","12"
0,48,"cortex","Bcl11b","1","3977","left","12"
0,47,"cortex","Bcl11b","1","3978","left","12"
0,48,"cortex","Bcl11b","1","3980","left","12"
0,47,"cortex","Bcl11b","1","3984","left","12"
0,47,"cortex","Bcl11b","1","3987","left","12"
0,46,"cortex","Bcl11b","1","3990","left","12"
0,46,"cortex","Bcl11b","1","3991","left","12"
0,46,"cortex","Bcl11b","1","3993","left","12"
0,46,"cortex","Bcl11b","1","3994","left","12"
1,52,"cortex","Bcl11b","1","3996","left","12"
0,48,"cortex","Bcl11b","1","3998","left","12"
0,47,"cortex","Bcl11b","1","3999","left","12"
0,72,"cortex","Bcl11b","1","4000","left","12"
0,71,"cortex","Bcl11b","1","4001","left","12"
0,72,"cortex","Bcl11b","1","4002","left","12"
0,72,"cortex","Bcl11b","1","4003","left","12"
0,74,"cortex","Bcl11b","1","4004","left","12"
0,73,"cortex","Bcl11b","1","4005","left","12"
0,72,"cortex","Bcl11b","1","4006","left","12"
0,68,"cortex","Bcl11b","1","4007","left","12"
0,71,"cortex","Bcl11b","1","4008","left","12"
0,73,"cortex","Bcl11b","1","4009","left","12"
0,70,"cortex","Bcl11b","1","4010","left","12"
0,73,"cortex","Bcl11b","1","4011","left","12"
1,72,"cortex","Bcl11b","1","4012","left","12"
0,72,"cortex","Bcl11b","1","4013","left","12"
0,69,"cortex","Bcl11b","1","4014","left","12"
0,70,"cortex","Bcl11b","1","4015","left","12"
0,70,"cortex","Bcl11b","1","4016","left","12"
0,72,"cortex","Bcl11b","1","4017","left","12"
0,70,"cortex","Bcl11b","1","4018","left","12"
0,67,"cortex","Bcl11b","1","4019","left","12"
0,68,"cortex","Bcl11b","1","4020","left","12"
0,71,"cortex","Bcl11b","1","4021","left","12"
0,69,"cortex","Bcl11b","1","4022","left","12"
0,71,"cortex","Bcl11b","1","4023","left","12"
0,71,"cortex","Bcl11b","1","4024","left","12"
0,68,"cortex","Bcl11b","1","4025","left","12"
0,70,"cortex","Bcl11b","1","4026","left","12"
0,70,"cortex","Bcl11b","1","4027","left","12"
0,70,"cortex","Bcl11b","1","4028","left","12"
0,71,"cortex","Bcl11b","1","4029","left","12"
0,67,"cortex","Bcl11b","1","4030","left","12"
0,66,"cortex","Bcl11b","1","4031","left","12"
0,66,"cortex","Bcl11b","1","4032","left","12"
1,69,"cortex","Bcl11b","1","4033","left","12"
0,67,"cortex","Bcl11b","1","4034","left","12"
0,68,"cortex","Bcl11b","1","4035","left","12"
0,70,"cortex","Bcl11b","1","4036","left","12"
0,69,"cortex","Bcl11b","1","4037","left","12"
0,69,"cortex","Bcl11b","1","4038","left","12"
0,68,"cortex","Bcl11b","1","4039","left","12"
1,67,"cortex","Bcl11b","1","4040","left","12"
0,69,"cortex","Bcl11b","1","4041","left","12"
0,67,"cortex","Bcl11b","1","4042","left","12"
0,67,"cortex","Bcl11b","1","4043","left","12"
0,66,"cortex","Bcl11b","1","4044","left","12"
0,65,"cortex","Bcl11b","1","4045","left","12"
0,66,"cortex","Bcl11b","1","4046","left","12"
0,69,"cortex","Bcl11b","1","4047","left","12"
0,68,"cortex","Bcl11b","1","4048","left","12"
0,65,"cortex","Bcl11b","1","4049","left","12"
0,67,"cortex","Bcl11b","1","4050","left","12"
0,68,"cortex","Bcl11b","1","4051","left","12"
0,67,"cortex","Bcl11b","1","4052","left","12"
0,67,"cortex","Bcl11b","1","4053","left","12"
0,67,"cortex","Bcl11b","1","4054","left","12"
0,66,"cortex","Bcl11b","1","4055","left","12"
1,66,"cortex","Bcl11b","1","4056","left","12"
1,64,"cortex","Bcl11b","1","4057","left","12"
0,67,"cortex","Bcl11b","1","4058","left","12"
0,65,"cortex","Bcl11b","1","4059","left","12"
0,65,"cortex","Bcl11b","1","4060","left","12"
0,65,"cortex","Bcl11b","1","4061","left","12"
0,64,"cortex","Bcl11b","1","4062","left","12"
0,66,"cortex","Bcl11b","1","4063","left","12"
0,63,"cortex","Bcl11b","1","4064","left","12"
0,65,"cortex","Bcl11b","1","4065","left","12"
0,65,"cortex","Bcl11b","1","4066","left","12"
0,63,"cortex","Bcl11b","1","4067","left","12"
0,64,"cortex","Bcl11b","1","4068","left","12"
0,65,"cortex","Bcl11b","1","4069","left","12"
0,62,"cortex","Bcl11b","1","4070","left","12"
0,64,"cortex","Bcl11b","1","4071","left","12"
0,63,"cortex","Bcl11b","1","4072","left","12"
0,64,"cortex","Bcl11b","1","4073","left","12"
0,65,"cortex","Bcl11b","1","4074","left","12"
0,64,"cortex","Bcl11b","1","4075","left","12"
0,64,"cortex","Bcl11b","1","4076","left","12"
0,64,"cortex","Bcl11b","1","4077","left","12"
0,63,"cortex","Bcl11b","1","4078","left","12"
0,63,"cortex","Bcl11b","1","4079","left","12"
0,63,"cortex","Bcl11b","1","4080","left","12"
0,63,"cortex","Bcl11b","1","4081","left","12"
0,61,"cortex","Bcl11b","1","4082","left","12"
0,63,"cortex","Bcl11b","1","4083","left","12"
0,62,"cortex","Bcl11b","1","4084","left","12"
1,64,"cortex","Bcl11b","1","4085","left","12"
0,62,"cortex","Bcl11b","1","4086","left","12"
0,62,"cortex","Bcl11b","1","4087","left","12"
0,63,"cortex","Bcl11b","1","4088","left","12"
0,63,"cortex","Bcl11b","1","4089","left","12"
0,61,"cortex","Bcl11b","1","4090","left","12"
0,63,"cortex","Bcl11b","1","4091","left","12"
0,61,"cortex","Bcl11b","1","4092","left","12"
0,61,"cortex","Bcl11b","1","4093","left","12"
0,63,"cortex","Bcl11b","1","4094","left","12"
0,62,"cortex","Bcl11b","1","4095","left","12"
0,61,"cortex","Bcl11b","1","4096","left","12"
0,59,"cortex","Bcl11b","1","4097","left","12"
0,59,"cortex","Bcl11b","1","4098","left","12"
0,61,"cortex","Bcl11b","1","4099","left","12"
0,60,"cortex","Bcl11b","1","4100","left","12"
0,60,"cortex","Bcl11b","1","4101","left","12"
1,60,"cortex","Bcl11b","1","4102","left","12"
0,60,"cortex","Bcl11b","1","4103","left","12"
0,60,"cortex","Bcl11b","1","4104","left","12"
0,60,"cortex","Bcl11b","1","4105","left","12"
1,62,"cortex","Bcl11b","1","4106","left","12"
1,60,"cortex","Bcl11b","1","4107","left","12"
0,59,"cortex","Bcl11b","1","4108","left","12"
0,60,"cortex","Bcl11b","1","4109","left","12"
0,58,"cortex","Bcl11b","1","4110","left","12"
0,59,"cortex","Bcl11b","1","4111","left","12"
0,59,"cortex","Bcl11b","1","4112","left","12"
0,59,"cortex","Bcl11b","1","4113","left","12"
0,60,"cortex","Bcl11b","1","4114","left","12"
0,59,"cortex","Bcl11b","1","4115","left","12"
0,58,"cortex","Bcl11b","1","4116","left","12"
0,57,"cortex","Bcl11b","1","4117","left","12"
0,58,"cortex","Bcl11b","1","4118","left","12"
0,58,"cortex","Bcl11b","1","4119","left","12"
0,57,"cortex","Bcl11b","1","4120","left","12"
1,59,"cortex","Bcl11b","1","4121","left","12"
0,57,"cortex","Bcl11b","1","4122","left","12"
0,57,"cortex","Bcl11b","1","4123","left","12"
0,58,"cortex","Bcl11b","1","4124","left","12"
0,58,"cortex","Bcl11b","1","4125","left","12"
0,58,"cortex","Bcl11b","1","4126","left","12"
0,56,"cortex","Bcl11b","1","4127","left","12"
0,56,"cortex","Bcl11b","1","4128","left","12"
0,56,"cortex","Bcl11b","1","4129","left","12"
1,58,"cortex","Bcl11b","1","4130","left","12"
0,56,"cortex","Bcl11b","1","4131","left","12"
0,56,"cortex","Bcl11b","1","4132","left","12"
0,57,"cortex","Bcl11b","1","4133","left","12"
1,57,"cortex","Bcl11b","1","4134","left","12"
0,56,"cortex","Bcl11b","1","4135","left","12"
0,56,"cortex","Bcl11b","1","4136","left","12"
1,55,"cortex","Bcl11b","1","4137","left","12"
1,55,"cortex","Bcl11b","1","4138","left","12"
0,57,"cortex","Bcl11b","1","4139","left","12"
0,57,"cortex","Bcl11b","1","4140","left","12"
0,56,"cortex","Bcl11b","1","4141","left","12"
0,55,"cortex","Bcl11b","1","4142","left","12"
0,56,"cortex","Bcl11b","1","4143","left","12"
0,55,"cortex","Bcl11b","1","4144","left","12"
2,53,"cortex","Bcl11b","1","4145","left","12"
0,55,"cortex","Bcl11b","1","4146","left","12"
0,54,"cortex","Bcl11b","1","4147","left","12"
0,54,"cortex","Bcl11b","1","4148","left","12"
0,54,"cortex","Bcl11b","1","4149","left","12"
0,53,"cortex","Bcl11b","1","4150","left","12"
0,53,"cortex","Bcl11b","1","4151","left","12"
0,54,"cortex","Bcl11b","1","4152","left","12"
0,54,"cortex","Bcl11b","1","4153","left","12"
0,54,"cortex","Bcl11b","1","4154","left","12"
1,53,"cortex","Bcl11b","1","4155","left","12"
0,53,"cortex","Bcl11b","1","4156","left","12"
0,53,"cortex","Bcl11b","1","4157","left","12"
0,54,"cortex","Bcl11b","1","4158","left","12"
0,53,"cortex","Bcl11b","1","4159","left","12"
0,53,"cortex","Bcl11b","1","4160","left","12"
1,52,"cortex","Bcl11b","1","4161","left","12"
0,52,"cortex","Bcl11b","1","4162","left","12"
1,53,"cortex","Bcl11b","1","4163","left","12"
1,53,"cortex","Bcl11b","1","4164","left","12"
0,53,"cortex","Bcl11b","1","4165","left","12"
0,52,"cortex","Bcl11b","1","4166","left","12"
0,52,"cortex","Bcl11b","1","4167","left","12"
0,52,"cortex","Bcl11b","1","4168","left","12"
0,51,"cortex","Bcl11b","1","4169","left","12"
1,51,"cortex","Bcl11b","1","4170","left","12"
0,52,"cortex","Bcl11b","1","4171","left","12"
0,52,"cortex","Bcl11b","1","4172","left","12"
0,51,"cortex","Bcl11b","1","4173","left","12"
0,52,"cortex","Bcl11b","1","4174","left","12"
1,52,"cortex","Bcl11b","1","4175","left","12"
0,52,"cortex","Bcl11b","1","4176","left","12"
0,51,"cortex","Bcl11b","1","4177","left","12"
0,51,"cortex","Bcl11b","1","4178","left","12"
0,51,"cortex","Bcl11b","1","4179","left","12"
0,51,"cortex","Bcl11b","1","4180","left","12"
0,50,"cortex","Bcl11b","1","4181","left","12"
0,51,"cortex","Bcl11b","1","4182","left","12"
0,50,"cortex","Bcl11b","1","4183","left","12"
0,51,"cortex","Bcl11b","1","4184","left","12"
1,50,"cortex","Bcl11b","1","4185","left","12"
1,50,"cortex","Bcl11b","1","4186","left","12"
0,50,"cortex","Bcl11b","1","4187","left","12"
0,51,"cortex","Bcl11b","1","4188","left","12"
0,51,"cortex","Bcl11b","1","4189","left","12"
1,50,"cortex","Bcl11b","1","4190","left","12"
0,49,"cortex","Bcl11b","1","4191","left","12"
0,49,"cortex","Bcl11b","1","4192","left","12"
0,49,"cortex","Bcl11b","1","4193","left","12"
0,50,"cortex","Bcl11b","1","4194","left","12"
