"count","bin","celltype_MMC","gene","mouse","hemisphere","age"
0,69,"IT-ET Glut","Cux2",3,"left",7
0,66,"CTX-CGE GABA","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
0,69,"IT-ET Glut","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
1,66,"IT-ET Glut","Cux2",3,"left",7
2,70,"IT-ET Glut","Cux2",3,"left",7
1,73,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,68,"CTX-MGE GABA","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
2,68,"CTX-MGE GABA","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
0,68,"MH-LH Glut","Cux2",3,"left",7
1,68,"MY Glut","Cux2",3,"left",7
0,68,"MY GABA","Cux2",3,"left",7
3,72,"IT-ET Glut","Cux2",3,"left",7
0,76,"IT-ET Glut","Cux2",3,"left",7
2,70,"IT-ET Glut","Cux2",3,"left",7
3,71,"CTX-MGE GABA","Cux2",3,"left",7
5,71,"CTX-MGE GABA","Cux2",3,"left",7
3,73,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
1,77,"IT-ET Glut","Cux2",3,"left",7
2,73,"IT-ET Glut","Cux2",3,"left",7
2,72,"CTX-MGE GABA","Cux2",3,"left",7
2,76,"IT-ET Glut","Cux2",3,"left",7
2,73,"CTX-MGE GABA","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,72,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
1,78,"IT-ET Glut","Cux2",3,"left",7
0,75,"Astro-Epen","Cux2",3,"left",7
1,74,"IT-ET Glut","Cux2",3,"left",7
2,76,"IT-ET Glut","Cux2",3,"left",7
5,75,"IT-ET Glut","Cux2",3,"left",7
0,79,"IT-ET Glut","Cux2",3,"left",7
1,79,"IT-ET Glut","Cux2",3,"left",7
0,72,"Immune","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,80,"IT-ET Glut","Cux2",3,"left",7
0,75,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
3,75,"IT-ET Glut","Cux2",3,"left",7
1,76,"IT-ET Glut","Cux2",3,"left",7
1,79,"IT-ET Glut","Cux2",3,"left",7
0,76,"IT-ET Glut","Cux2",3,"left",7
1,74,"IT-ET Glut","Cux2",3,"left",7
0,72,"IT-ET Glut","Cux2",3,"left",7
1,80,"IT-ET Glut","Cux2",3,"left",7
0,72,"CTX-MGE GABA","Cux2",3,"left",7
2,76,"IT-ET Glut","Cux2",3,"left",7
2,74,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
0,71,"Astro-Epen","Cux2",3,"left",7
0,78,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
0,77,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
0,76,"IT-ET Glut","Cux2",3,"left",7
0,76,"IT-ET Glut","Cux2",3,"left",7
0,79,"IT-ET Glut","Cux2",3,"left",7
3,77,"IT-ET Glut","Cux2",3,"left",7
2,77,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
5,77,"IT-ET Glut","Cux2",3,"left",7
0,82,"IT-ET Glut","Cux2",3,"left",7
1,77,"IT-ET Glut","Cux2",3,"left",7
0,77,"IT-ET Glut","Cux2",3,"left",7
1,76,"IT-ET Glut","Cux2",3,"left",7
4,83,"CTX-MGE GABA","Cux2",3,"left",7
0,80,"IT-ET Glut","Cux2",3,"left",7
6,42,"IT-ET Glut","Cux2",3,"left",7
0,49,"NP-CT-L6b Glut","Cux2",3,"left",7
0,51,"CTX-MGE GABA","Cux2",3,"left",7
0,59,"NP-CT-L6b Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
0,59,"Astro-Epen","Cux2",3,"left",7
0,62,"CTX-MGE GABA","Cux2",3,"left",7
0,65,"CTX-CGE GABA","Cux2",3,"left",7
0,72,"IT-ET Glut","Cux2",3,"left",7
4,76,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
4,74,"IT-ET Glut","Cux2",3,"left",7
1,76,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
0,79,"IT-ET Glut","Cux2",3,"left",7
0,78,"IT-ET Glut","Cux2",3,"left",7
2,37,"NP-CT-L6b Glut","Cux2",3,"left",7
0,40,"CTX-MGE GABA","Cux2",3,"left",7
1,36,"IT-ET Glut","Cux2",3,"left",7
2,38,"IT-ET Glut","Cux2",3,"left",7
1,39,"NP-CT-L6b Glut","Cux2",3,"left",7
0,37,"IT-ET Glut","Cux2",3,"left",7
2,38,"IT-ET Glut","Cux2",3,"left",7
1,40,"IT-ET Glut","Cux2",3,"left",7
3,37,"CTX-CGE GABA","Cux2",3,"left",7
1,38,"CTX-MGE GABA","Cux2",3,"left",7
4,37,"CTX-CGE GABA","Cux2",3,"left",7
5,39,"IT-ET Glut","Cux2",3,"left",7
1,38,"IT-ET Glut","Cux2",3,"left",7
0,40,"IT-ET Glut","Cux2",3,"left",7
0,41,"IT-ET Glut","Cux2",3,"left",7
2,42,"MY Glut","Cux2",3,"left",7
1,39,"IT-ET Glut","Cux2",3,"left",7
4,40,"IT-ET Glut","Cux2",3,"left",7
6,42,"IT-ET Glut","Cux2",3,"left",7
3,42,"IT-ET Glut","Cux2",3,"left",7
2,38,"Vascular","Cux2",3,"left",7
1,39,"IT-ET Glut","Cux2",3,"left",7
0,41,"IT-ET Glut","Cux2",3,"left",7
0,39,"IT-ET Glut","Cux2",3,"left",7
6,41,"IT-ET Glut","Cux2",3,"left",7
1,43,"Astro-Epen","Cux2",3,"left",7
2,42,"IT-ET Glut","Cux2",3,"left",7
1,41,"CNU-HYa Glut","Cux2",3,"left",7
1,41,"NP-CT-L6b Glut","Cux2",3,"left",7
0,41,"IT-ET Glut","Cux2",3,"left",7
3,44,"Pineal Glut","Cux2",3,"left",7
0,40,"CTX-MGE GABA","Cux2",3,"left",7
1,40,"P GABA","Cux2",3,"left",7
2,40,"CTX-CGE GABA","Cux2",3,"left",7
1,41,"IT-ET Glut","Cux2",3,"left",7
1,41,"IT-ET Glut","Cux2",3,"left",7
0,43,"IT-ET Glut","Cux2",3,"left",7
0,44,"IT-ET Glut","Cux2",3,"left",7
0,40,"IT-ET Glut","Cux2",3,"left",7
3,42,"IT-ET Glut","Cux2",3,"left",7
0,40,"MB Dopa","Cux2",3,"left",7
0,43,"IT-ET Glut","Cux2",3,"left",7
0,43,"IT-ET Glut","Cux2",3,"left",7
5,42,"CTX-CGE GABA","Cux2",3,"left",7
1,43,"IT-ET Glut","Cux2",3,"left",7
11,42,"IT-ET Glut","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
2,45,"IT-ET Glut","Cux2",3,"left",7
1,42,"IT-ET Glut","Cux2",3,"left",7
0,42,"CTX-MGE GABA","Cux2",3,"left",7
0,46,"CTX-MGE GABA","Cux2",3,"left",7
2,43,"P Glut","Cux2",3,"left",7
1,43,"IT-ET Glut","Cux2",3,"left",7
0,44,"NP-CT-L6b Glut","Cux2",3,"left",7
1,47,"CTX-MGE GABA","Cux2",3,"left",7
2,44,"IT-ET Glut","Cux2",3,"left",7
2,43,"IT-ET Glut","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
0,46,"P Glut","Cux2",3,"left",7
2,46,"IT-ET Glut","Cux2",3,"left",7
2,45,"NP-CT-L6b Glut","Cux2",3,"left",7
0,47,"CTX-MGE GABA","Cux2",3,"left",7
2,47,"Vascular","Cux2",3,"left",7
1,44,"IT-ET Glut","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
1,44,"CTX-CGE GABA","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
2,45,"NP-CT-L6b Glut","Cux2",3,"left",7
2,45,"IT-ET Glut","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
7,45,"IT-ET Glut","Cux2",3,"left",7
2,50,"IT-ET Glut","Cux2",3,"left",7
2,48,"IT-ET Glut","Cux2",3,"left",7
6,45,"IT-ET Glut","Cux2",3,"left",7
5,48,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
1,50,"CTX-CGE GABA","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
4,47,"IT-ET Glut","Cux2",3,"left",7
1,48,"CTX-MGE GABA","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
1,47,"IT-ET Glut","Cux2",3,"left",7
0,49,"Vascular","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
1,49,"IT-ET Glut","Cux2",3,"left",7
1,49,"Immune","Cux2",3,"left",7
1,51,"IT-ET Glut","Cux2",3,"left",7
6,48,"IT-ET Glut","Cux2",3,"left",7
1,47,"IT-ET Glut","Cux2",3,"left",7
0,50,"NP-CT-L6b Glut","Cux2",3,"left",7
8,48,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
1,51,"IT-ET Glut","Cux2",3,"left",7
3,51,"CTX-CGE GABA","Cux2",3,"left",7
1,51,"CTX-CGE GABA","Cux2",3,"left",7
2,49,"IT-ET Glut","Cux2",3,"left",7
2,49,"IT-ET Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
2,50,"IT-ET Glut","Cux2",3,"left",7
0,51,"CNU-MGE GABA","Cux2",3,"left",7
6,49,"CTX-MGE GABA","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,50,"CTX-MGE GABA","Cux2",3,"left",7
8,50,"IT-ET Glut","Cux2",3,"left",7
3,50,"CTX-MGE GABA","Cux2",3,"left",7
1,50,"IT-ET Glut","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
1,51,"IT-ET Glut","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
3,52,"IT-ET Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
0,51,"MY Glut","Cux2",3,"left",7
3,51,"P Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
1,53,"NP-CT-L6b Glut","Cux2",3,"left",7
5,54,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
3,51,"IT-ET Glut","Cux2",3,"left",7
3,54,"IT-ET Glut","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,53,"NP-CT-L6b Glut","Cux2",3,"left",7
3,53,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
2,55,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
3,55,"CTX-MGE GABA","Cux2",3,"left",7
1,54,"IT-ET Glut","Cux2",3,"left",7
1,54,"CTX-MGE GABA","Cux2",3,"left",7
1,57,"IT-ET Glut","Cux2",3,"left",7
2,55,"CTX-MGE GABA","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,56,"Immune","Cux2",3,"left",7
0,57,"NP-CT-L6b Glut","Cux2",3,"left",7
0,57,"CTX-MGE GABA","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
0,55,"Vascular","Cux2",3,"left",7
1,56,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,55,"IT-ET Glut","Cux2",3,"left",7
2,57,"IT-ET Glut","Cux2",3,"left",7
3,57,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,56,"IT-ET Glut","Cux2",3,"left",7
0,56,"MB Glut","Cux2",3,"left",7
0,58,"CTX-MGE GABA","Cux2",3,"left",7
0,55,"Immune","Cux2",3,"left",7
3,59,"CTX-MGE GABA","Cux2",3,"left",7
0,59,"CTX-MGE GABA","Cux2",3,"left",7
0,58,"MY GABA","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
1,59,"IT-ET Glut","Cux2",3,"left",7
0,56,"NP-CT-L6b Glut","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
0,57,"IT-ET Glut","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
0,57,"MB Glut","Cux2",3,"left",7
1,58,"CTX-CGE GABA","Cux2",3,"left",7
0,57,"MY GABA","Cux2",3,"left",7
0,57,"Vascular","Cux2",3,"left",7
0,57,"CTX-MGE GABA","Cux2",3,"left",7
1,57,"IT-ET Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
0,58,"IT-ET Glut","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
4,59,"IT-ET Glut","Cux2",3,"left",7
1,61,"IT-ET Glut","Cux2",3,"left",7
0,58,"CTX-MGE GABA","Cux2",3,"left",7
1,59,"NP-CT-L6b Glut","Cux2",3,"left",7
1,60,"Vascular","Cux2",3,"left",7
0,59,"NP-CT-L6b Glut","Cux2",3,"left",7
1,58,"MB Glut","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
1,61,"CTX-CGE GABA","Cux2",3,"left",7
1,59,"CTX-MGE GABA","Cux2",3,"left",7
1,60,"NP-CT-L6b Glut","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
0,62,"CTX-MGE GABA","Cux2",3,"left",7
3,59,"CTX-MGE GABA","Cux2",3,"left",7
1,62,"NP-CT-L6b Glut","Cux2",3,"left",7
0,59,"CNU-HYa Glut","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
0,59,"IT-ET Glut","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
0,60,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
1,62,"IT-ET Glut","Cux2",3,"left",7
1,61,"CTX-MGE GABA","Cux2",3,"left",7
0,60,"Astro-Epen","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
3,62,"IT-ET Glut","Cux2",3,"left",7
0,61,"IT-ET Glut","Cux2",3,"left",7
0,61,"MH-LH Glut","Cux2",3,"left",7
0,60,"CTX-MGE GABA","Cux2",3,"left",7
2,63,"IT-ET Glut","Cux2",3,"left",7
3,61,"IT-ET Glut","Cux2",3,"left",7
4,64,"CNU-MGE GABA","Cux2",3,"left",7
0,62,"NP-CT-L6b Glut","Cux2",3,"left",7
2,62,"IT-ET Glut","Cux2",3,"left",7
0,61,"OPC-Oligo","Cux2",3,"left",7
1,62,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,62,"CTX-MGE GABA","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
1,62,"IT-ET Glut","Cux2",3,"left",7
0,62,"IT-ET Glut","Cux2",3,"left",7
3,64,"CNU-MGE GABA","Cux2",3,"left",7
1,62,"CTX-MGE GABA","Cux2",3,"left",7
5,65,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,63,"MB Glut","Cux2",3,"left",7
1,65,"IT-ET Glut","Cux2",3,"left",7
2,63,"IT-ET Glut","Cux2",3,"left",7
1,63,"CTX-MGE GABA","Cux2",3,"left",7
1,64,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,66,"OPC-Oligo","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
1,65,"IT-ET Glut","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,65,"CTX-MGE GABA","Cux2",3,"left",7
0,64,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,65,"IT-ET Glut","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
1,65,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
3,66,"CTX-CGE GABA","Cux2",3,"left",7
8,67,"IT-ET Glut","Cux2",3,"left",7
0,67,"CTX-CGE GABA","Cux2",3,"left",7
1,67,"IT-ET Glut","Cux2",3,"left",7
2,67,"CTX-MGE GABA","Cux2",3,"left",7
2,68,"NP-CT-L6b Glut","Cux2",3,"left",7
2,67,"IT-ET Glut","Cux2",3,"left",7
1,66,"CTX-MGE GABA","Cux2",3,"left",7
0,66,"IT-ET Glut","Cux2",3,"left",7
0,67,"IT-ET Glut","Cux2",3,"left",7
1,67,"HY GABA","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
6,67,"IT-ET Glut","Cux2",3,"left",7
0,67,"CTX-CGE GABA","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,68,"NP-CT-L6b Glut","Cux2",3,"left",7
3,67,"IT-ET Glut","Cux2",3,"left",7
1,69,"IT-ET Glut","Cux2",3,"left",7
2,67,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
1,68,"IT-ET Glut","Cux2",3,"left",7
2,68,"CTX-MGE GABA","Cux2",3,"left",7
3,69,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
0,68,"IT-ET Glut","Cux2",3,"left",7
2,68,"IT-ET Glut","Cux2",3,"left",7
4,70,"IT-ET Glut","Cux2",3,"left",7
0,68,"CTX-CGE GABA","Cux2",3,"left",7
0,68,"Vascular","Cux2",3,"left",7
1,70,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
4,71,"IT-ET Glut","Cux2",3,"left",7
1,69,"CTX-CGE GABA","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
2,70,"CTX-CGE GABA","Cux2",3,"left",7
2,70,"IT-ET Glut","Cux2",3,"left",7
0,73,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
1,70,"IT-ET Glut","Cux2",3,"left",7
1,70,"MY GABA","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
1,72,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
0,70,"MH-LH Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
1,71,"IT-ET Glut","Cux2",3,"left",7
0,71,"IT-ET Glut","Cux2",3,"left",7
0,74,"IT-ET Glut","Cux2",3,"left",7
0,74,"MY GABA","Cux2",3,"left",7
0,38,"IT-ET Glut","Cux2",3,"left",7
0,49,"Vascular","Cux2",3,"left",7
0,57,"NP-CT-L6b Glut","Cux2",3,"left",7
1,57,"IT-ET Glut","Cux2",3,"left",7
0,62,"MB Glut","Cux2",3,"left",7
0,63,"IT-ET Glut","Cux2",3,"left",7
2,66,"MY GABA","Cux2",3,"left",7
1,68,"IT-ET Glut","Cux2",3,"left",7
1,67,"IT-ET Glut","Cux2",3,"left",7
1,69,"IT-ET Glut","Cux2",3,"left",7
0,70,"IT-ET Glut","Cux2",3,"left",7
2,72,"CTX-MGE GABA","Cux2",3,"left",7
2,35,"IT-ET Glut","Cux2",3,"left",7
2,36,"IT-ET Glut","Cux2",3,"left",7
1,35,"NP-CT-L6b Glut","Cux2",3,"left",7
0,35,"CTX-MGE GABA","Cux2",3,"left",7
4,36,"IT-ET Glut","Cux2",3,"left",7
0,35,"NP-CT-L6b Glut","Cux2",3,"left",7
1,36,"IT-ET Glut","Cux2",3,"left",7
0,37,"NP-CT-L6b Glut","Cux2",3,"left",7
0,36,"IT-ET Glut","Cux2",3,"left",7
0,36,"IT-ET Glut","Cux2",3,"left",7
1,36,"CTX-MGE GABA","Cux2",3,"left",7
1,36,"NP-CT-L6b Glut","Cux2",3,"left",7
0,37,"IT-ET Glut","Cux2",3,"left",7
0,37,"IT-ET Glut","Cux2",3,"left",7
0,37,"CTX-MGE GABA","Cux2",3,"left",7
0,37,"IT-ET Glut","Cux2",3,"left",7
2,36,"NP-CT-L6b Glut","Cux2",3,"left",7
2,38,"IT-ET Glut","Cux2",3,"left",7
0,38,"IT-ET Glut","Cux2",3,"left",7
2,38,"IT-ET Glut","Cux2",3,"left",7
1,39,"IT-ET Glut","Cux2",3,"left",7
1,38,"IT-ET Glut","Cux2",3,"left",7
0,40,"IT-ET Glut","Cux2",3,"left",7
0,39,"CTX-MGE GABA","Cux2",3,"left",7
0,37,"IT-ET Glut","Cux2",3,"left",7
1,39,"MY GABA","Cux2",3,"left",7
0,37,"NP-CT-L6b Glut","Cux2",3,"left",7
1,38,"CTX-MGE GABA","Cux2",3,"left",7
0,39,"IT-ET Glut","Cux2",3,"left",7
2,39,"IT-ET Glut","Cux2",3,"left",7
0,40,"CTX-CGE GABA","Cux2",3,"left",7
0,39,"Immune","Cux2",3,"left",7
0,41,"IT-ET Glut","Cux2",3,"left",7
1,40,"IT-ET Glut","Cux2",3,"left",7
0,39,"NP-CT-L6b Glut","Cux2",3,"left",7
1,40,"CTX-MGE GABA","Cux2",3,"left",7
0,40,"IT-ET Glut","Cux2",3,"left",7
5,40,"IT-ET Glut","Cux2",3,"left",7
1,41,"CTX-MGE GABA","Cux2",3,"left",7
3,41,"IT-ET Glut","Cux2",3,"left",7
2,42,"Immune","Cux2",3,"left",7
3,41,"IT-ET Glut","Cux2",3,"left",7
1,42,"IT-ET Glut","Cux2",3,"left",7
1,42,"IT-ET Glut","Cux2",3,"left",7
3,42,"CTX-MGE GABA","Cux2",3,"left",7
0,41,"IT-ET Glut","Cux2",3,"left",7
2,42,"IT-ET Glut","Cux2",3,"left",7
8,42,"IT-ET Glut","Cux2",3,"left",7
1,42,"IT-ET Glut","Cux2",3,"left",7
3,43,"IT-ET Glut","Cux2",3,"left",7
0,42,"IT-ET Glut","Cux2",3,"left",7
3,43,"CTX-MGE GABA","Cux2",3,"left",7
0,43,"IT-ET Glut","Cux2",3,"left",7
1,43,"IT-ET Glut","Cux2",3,"left",7
3,43,"IT-ET Glut","Cux2",3,"left",7
0,43,"IT-ET Glut","Cux2",3,"left",7
1,44,"CTX-MGE GABA","Cux2",3,"left",7
3,43,"IT-ET Glut","Cux2",3,"left",7
1,43,"IT-ET Glut","Cux2",3,"left",7
0,43,"Immune","Cux2",3,"left",7
1,44,"CTX-MGE GABA","Cux2",3,"left",7
1,44,"IT-ET Glut","Cux2",3,"left",7
1,45,"IT-ET Glut","Cux2",3,"left",7
0,45,"NP-CT-L6b Glut","Cux2",3,"left",7
4,45,"IT-ET Glut","Cux2",3,"left",7
1,44,"MH-LH Glut","Cux2",3,"left",7
0,44,"MB GABA","Cux2",3,"left",7
2,46,"IT-ET Glut","Cux2",3,"left",7
0,45,"IT-ET Glut","Cux2",3,"left",7
3,46,"IT-ET Glut","Cux2",3,"left",7
0,45,"CTX-MGE GABA","Cux2",3,"left",7
1,45,"IT-ET Glut","Cux2",3,"left",7
0,45,"IT-ET Glut","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
1,46,"IT-ET Glut","Cux2",3,"left",7
0,45,"NP-CT-L6b Glut","Cux2",3,"left",7
0,47,"IT-ET Glut","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
2,47,"IT-ET Glut","Cux2",3,"left",7
0,46,"IT-ET Glut","Cux2",3,"left",7
6,48,"IT-ET Glut","Cux2",3,"left",7
0,48,"CTX-CGE GABA","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
3,49,"IT-ET Glut","Cux2",3,"left",7
0,48,"IT-ET Glut","Cux2",3,"left",7
1,48,"IT-ET Glut","Cux2",3,"left",7
0,49,"IT-ET Glut","Cux2",3,"left",7
0,49,"IT-ET Glut","Cux2",3,"left",7
2,49,"IT-ET Glut","Cux2",3,"left",7
1,49,"NP-CT-L6b Glut","Cux2",3,"left",7
4,50,"IT-ET Glut","Cux2",3,"left",7
2,50,"P Glut","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
0,50,"IT-ET Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
3,51,"IT-ET Glut","Cux2",3,"left",7
0,50,"CNU-HYa Glut","Cux2",3,"left",7
3,51,"IT-ET Glut","Cux2",3,"left",7
0,51,"IT-ET Glut","Cux2",3,"left",7
1,51,"IT-ET Glut","Cux2",3,"left",7
0,51,"MH-LH Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
1,52,"IT-ET Glut","Cux2",3,"left",7
1,52,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,51,"MB Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,52,"IT-ET Glut","Cux2",3,"left",7
0,53,"CTX-CGE GABA","Cux2",3,"left",7
2,53,"IT-ET Glut","Cux2",3,"left",7
0,52,"MH-LH Glut","Cux2",3,"left",7
2,54,"IT-ET Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
0,53,"IT-ET Glut","Cux2",3,"left",7
1,53,"IT-ET Glut","Cux2",3,"left",7
0,53,"MB Glut","Cux2",3,"left",7
6,54,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
2,54,"IT-ET Glut","Cux2",3,"left",7
0,54,"IT-ET Glut","Cux2",3,"left",7
